title,company,location,experience,url,job_id,source,search_role,search_location,description,match_score,reasoning,should_apply,applied,timestamp
Python Developer - Check Meta Career Page,Meta,Multiple Locations,Various,https://www.metacareers.com/,meta_manual_check,Meta,Python Developer,India,Visit Meta career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:39.657604
Data Scientist - Check Meta Career Page,Meta,Multiple Locations,Various,https://www.metacareers.com/,meta_manual_check,Meta,Data Scientist,India,Visit Meta career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:40.826090
Software Engineer - Check Meta Career Page,Meta,Multiple Locations,Various,https://www.metacareers.com/,meta_manual_check,Meta,Software Engineer,India,Visit Meta career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:42.007869
Machine Learning Engineer - Check Meta Career Page,Meta,Multiple Locations,Various,https://www.metacareers.com/,meta_manual_check,Meta,Machine Learning Engineer,India,Visit Meta career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:43.201065
Python Developer - Check Oracle Career Page,Oracle,Multiple Locations,Various,https://www.oracle.com/in/careers/,oracle_manual_check,Oracle,Python Developer,India,Visit Oracle career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:44.362475
Data Scientist - Check Oracle Career Page,Oracle,Multiple Locations,Various,https://www.oracle.com/in/careers/,oracle_manual_check,Oracle,Data Scientist,India,Visit Oracle career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:45.549752
Software Engineer - Check Oracle Career Page,Oracle,Multiple Locations,Various,https://www.oracle.com/in/careers/,oracle_manual_check,Oracle,Software Engineer,India,Visit Oracle career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:46.723665
Machine Learning Engineer - Check Oracle Career Page,Oracle,Multiple Locations,Various,https://www.oracle.com/in/careers/,oracle_manual_check,Oracle,Machine Learning Engineer,India,Visit Oracle career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:47.975993
Python Developer - Check IBM Career Page,IBM,Multiple Locations,Various,https://www.ibm.com/careers/,ibm_manual_check,IBM,Python Developer,India,Visit IBM career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:49.146647
Data Scientist - Check IBM Career Page,IBM,Multiple Locations,Various,https://www.ibm.com/careers/,ibm_manual_check,IBM,Data Scientist,India,Visit IBM career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:50.314500
Software Engineer - Check IBM Career Page,IBM,Multiple Locations,Various,https://www.ibm.com/careers/,ibm_manual_check,IBM,Software Engineer,India,Visit IBM career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:51.472642
Machine Learning Engineer - Check IBM Career Page,IBM,Multiple Locations,Various,https://www.ibm.com/careers/,ibm_manual_check,IBM,Machine Learning Engineer,India,Visit IBM career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:52.662754
